"A1B1","A1B2","A2B1","A2B2","A3B1","A3B2","A3B3","A3B4","A3B5","NONE"
0.56988629221451,-0.56988629221451,0.865193949466516,-0.865193949466516,10.2811006093209,4.96502043690036,-0.423912994757289,-5.9872632804795,-8.8349447709845,-9.19889007748168
-0.069125452537525,0.069125452537525,0.458893767725819,-0.458893767725819,0.135066941916205,-0.122929147451186,-0.103863702372006,0.287332906609527,-0.19560699870254,0.0332702041271679
0.141167875468232,-0.141167875468232,0.677011334580301,-0.677011334580301,-1.21726897525882,-0.829472168843622,0.611344464857794,0.1410082441545,1.29438843509015,3.43884995624064
0.646777705515165,-0.646777705515165,1.17101116570508,-1.17101116570508,11.4266208562572,5.44382387604193,-0.672201140971854,-6.49992687873302,-9.69831671259426,-9.5108640332134
0.83513349156319,-0.83513349156319,2.3916377862587,-2.3916377862587,6.11373587985387,2.32291216224319,-0.112172793425146,-3.28378911512824,-5.04068613354368,5.1468980273568
0.184929408958391,-0.184929408958391,3.49898474207113,-3.49898474207113,2.77983101741107,2.13164965057106,-0.0130110193285181,-1.43403271095351,-3.4644369377001,-7.61610109604883
0.815650173092666,-0.815650173092666,0.797505136652221,-0.797505136652221,5.79776763382379,2.3277832739598,0.0573298488120615,-3.11216192035033,-5.07071883624532,-8.38982968646983
0.844371000407682,-0.844371000407682,0.338283102034926,-0.338283102034926,1.35380541163158,1.04143825885237,-1.14118450011607,-0.402663254699958,-0.851395915667929,-1.20245353638492
0.0831558900411361,-0.0831558900411361,3.08013749048478,-3.08013749048478,6.458236693417,2.86403321098477,-0.355102368837482,-3.36807560597493,-5.59909192958937,6.27122086860977
-0.252893974675875,0.252893974675875,0.932789338750607,-0.932789338750607,2.5129424467223,0.537389172757993,-0.228809287558828,-1.2591699411616,-1.56235239075987,10.2783197963194
0.274809781972231,-0.274809781972231,0.279379630781744,-0.279379630781744,1.46643988455585,0.937105714652545,-0.811527031326247,-0.44111029844369,-1.15090826943846,-7.03966307013576
-0.445239038386147,0.445239038386147,0.0763187489183758,-0.0763187489183758,-0.181794071263961,-0.0920317483581107,-0.19797767024167,0.320873821275475,0.150929668588267,-7.05367847933675
0.790325844016648,-0.790325844016648,1.67220677346894,-1.67220677346894,11.9772836981894,4.92165825746423,-0.747770411451279,-6.53132754501251,-9.61984399918983,3.01524849840999
0.854250225224184,-0.854250225224184,0.645978866717729,-0.645978866717729,8.19153526544073,4.03901084278459,-0.808237705682498,-4.27181048246189,-7.15049792008094,-10.9810626462578
0.618863750883929,-0.618863750883929,1.02338984640275,-1.02338984640275,10.7188748853896,5.19771857513938,-0.476720904637394,-6.24961757332501,-9.19025498256654,-9.62911334769804
0.153263480450326,-0.153263480450326,-0.777994707686662,0.777994707686662,4.01757999448269,2.3887906778964,0.164139433639979,-2.60416118436038,-3.96634892165868,-9.93898686355285
1.0206833125711,-1.0206833125711,0.0298198204037896,-0.0298198204037896,-0.29274698292718,0.844659688000149,0.113940344760848,-0.403049744234749,-0.262803305599067,-9.67394495826559
-0.0511367067768023,0.0511367067768023,0.697445344850454,-0.697445344850454,2.29163170816855,0.445357835547909,-0.146076927454497,-1.30787865682383,-1.28303395943813,10.1326027724603
0.765429780413171,-0.765429780413171,1.57452124194336,-1.57452124194336,11.9902611929117,5.26979340248718,-0.746233619559282,-6.69995665987289,-9.81386431596672,-1.91533122777102
0.742597936174998,-0.742597936174998,1.11725177142832,-1.11725177142832,11.6984571458469,5.42315883919255,-0.551021750240204,-6.77668029408964,-9.79391394070957,-9.73017384055698
0.581540189200789,-0.581540189200789,-0.0758105188161719,0.0758105188161719,6.53254940830092,1.96122629106921,-0.45244184537898,-3.5484788454666,-4.49285500852455,7.82072817710792
0.449070656601271,-0.449070656601271,2.83612716202418,-2.83612716202418,4.06680512678343,1.65716022946625,0.319304613494693,-2.28155015729581,-3.76171981244856,-7.59135430005412
0.619595200457141,-0.619595200457141,1.58430070581045,-1.58430070581045,12.0719465069854,5.4903388976948,-0.873589935928524,-6.85707844410585,-9.83161702464584,-1.94865574920652
0.245987811138769,-0.245987811138769,3.35070730572479,-3.35070730572479,6.59188101996894,2.60651500203444,-0.492431092722887,-3.50566269964653,-5.20030222963397,6.37421124622726
0.596838649657165,-0.596838649657165,-0.496536600697747,0.496536600697747,7.14454761103265,2.96328770702514,0.0508702963074826,-4.32061761935675,-5.83808799500853,-8.6882478000774
0.579508258973774,-0.579508258973774,0.899719794077778,-0.899719794077778,10.4524806170278,4.81730571075937,-0.717101260622348,-5.78357360039798,-8.76911146676687,-10.15812854519
0.511228904095781,-0.511228904095781,-0.164487857163229,0.164487857163229,-0.234643787320061,0.0120545592633782,0.0181726126498757,0.10603783841794,0.0983787769888671,-9.23575678456052
-0.404207292689602,0.404207292689602,-0.330044633787479,0.330044633787479,2.75714964626167,0.284388650623915,0.0221048901015484,-1.21225782493426,-1.85138536205287,1.51514400677644
-0.327902633096738,0.327902633096738,0.132495512242929,-0.132495512242929,0.106062346344343,0.232781823941971,-0.00703652100421111,-0.234357523583394,-0.0974501256987102,0.844604487560545
0.954322208581214,-0.954322208581214,0.290044079875362,-0.290044079875362,6.57247364350575,2.41920859143877,0.387895610246506,-3.82259451206434,-5.55698333312668,-8.14138174542939
0.64031407952967,-0.64031407952967,1.10954471677118,-1.10954471677118,11.199636000832,5.27404804053832,-0.396188947254266,-6.46873748922069,-9.60875760489536,-10.43943794627
1.03718945745859,-1.03718945745859,-0.0647822830573737,0.0647822830573737,10.8671878844688,5.08993590214766,-0.410233922166695,-6.31428178522608,-9.2326080792237,-10.1519973688694
0.558294471226047,-0.558294471226047,2.52439997867223,-2.52439997867223,6.37651335438146,3.52698713683637,0.550602562863036,-3.94487518562327,-6.5092278684576,-10.2319348741477
1.44455582052487,-1.44455582052487,0.632304919979794,-0.632304919979794,5.41190045941844,2.56360024463024,0.0292077909276573,-2.92394991470873,-5.08075858026761,-10.9883065905215
-0.324477781427811,0.324477781427811,0.327854734137737,-0.327854734137737,4.70958652877605,1.40239929688495,-0.17275636792003,-2.61628255531702,-3.32294690242395,6.91494401997679
0.30876354642276,-0.30876354642276,1.70084491623264,-1.70084491623264,2.39848133457377,1.58783364963026,0.80218597134441,-2.0075315083512,-2.78096944719724,-8.71326498732543
0.312484179667218,-0.312484179667218,1.37173334311301,-1.37173334311301,5.58677332573285,2.90489931456009,-0.285362609366598,-2.97638559567071,-5.22992443525563,-9.45942403413848
0.53285769247541,-0.53285769247541,3.45545052518024,-3.45545052518024,7.00499509070168,3.70169694519137,-0.00204514106462306,-3.8968696664176,-6.80777722841083,-8.25406842644454
-0.0661721788091088,0.0661721788091088,1.3087085280395,-1.3087085280395,2.42109595787553,0.475644235690875,-0.109325869645359,-1.2701595499571,-1.51725477396394,10.8591124535747
0.908928153625492,-0.908928153625492,-0.216357153658508,0.216357153658508,10.3028723783832,4.85626113020127,-0.538369485833357,-6.00834167915578,-8.61242234359532,-10.3493213377919
-0.378126910141599,0.378126910141599,1.72640161247052,-1.72640161247052,4.96306886774898,1.3501514228317,-0.208882324544294,-2.49009837319856,-3.61423959283783,8.97568975263217
0.455323488909397,-0.455323488909397,-0.02650426942725,0.02650426942725,0.602886575367632,0.42595436141046,0.381756365925304,-0.3693358531012,-1.0412614496022,-9.69400349130076
0.349406030318772,-0.349406030318772,0.483688230862798,-0.483688230862798,7.14670907032453,2.82396353735453,0.0136280540251409,-3.99959954171259,-5.9847011199916,-7.92177095020578
0.279097494244606,-0.279097494244606,2.93532263852823,-2.93532263852823,1.49033554675088,1.00322558056857,-0.58353672350057,-0.166151052139462,-1.74387335167941,-0.249819029225021
1.09557190637316,-1.09557190637316,-0.0868948406718016,0.0868948406718016,10.5286404968338,4.84158545909605,-0.57194924605374,-6.06332300093665,-8.73495370893943,-10.7857005202853
1.01472380366891,-1.01472380366891,-0.768269272346559,0.768269272346559,11.1330184952608,4.57935916079879,-0.668808168373949,-6.35989046124095,-8.68367902644465,-2.16515509784538
-0.223893793310795,0.223893793310795,1.3724588314177,-1.3724588314177,2.22841977821678,0.351077399005724,-0.221366935175098,-1.01923631657707,-1.33889392547034,10.3356541022825
0.483277595102906,-0.483277595102906,0.514435802631763,-0.514435802631763,8.33863183917595,3.31534241555791,-0.666099698895923,-4.54016539448391,-6.44770916135402,0.0588885552575208
0.703824629416882,-0.703824629416882,1.00221616062246,-1.00221616062246,10.4807138624023,4.94689757989735,-0.546253602086477,-5.97643470388163,-8.90492313633156,-8.93973422583297
-0.202949019659142,0.202949019659142,0.714882683779652,-0.714882683779652,3.32496010085937,1.33551631028803,0.348736906396853,-2.44476856062669,-2.56444475691756,-7.11668956525197
0.0400918768850322,-0.0400918768850322,3.15277410212167,-3.15277410212167,2.23051990465305,1.50058451678696,0.15000352063502,-1.50490505121395,-2.37620289086108,-7.9372602726923
0.497284055467516,-0.497284055467516,1.5300634279186,-1.5300634279186,9.03916673624405,4.41916439273037,-0.872783956659092,-4.77054146951405,-7.81500570280127,-8.27194069599536
0.243765339579699,-0.243765339579699,4.04971941469478,-4.04971941469478,6.85158040771936,3.42307645403679,-0.592893668910543,-3.54149034911341,-6.1402728437322,5.79654769733979
1.01961724640214,-1.01961724640214,-0.0356435873198972,0.0356435873198972,12.7162197320421,5.19044786771171,-1.01706941880357,-7.00720833640701,-9.88238984454327,0.175788796824995
1.5044367682804,-1.5044367682804,0.512283706452923,-0.512283706452923,7.63007066676613,3.48964371990975,-0.283108641324188,-4.16411283147213,-6.67249291387956,-10.569349812787
0.88525090984055,-0.88525090984055,-0.126761649755058,0.126761649755058,10.7064231728554,4.93530129466828,-0.567250520886723,-6.19752950836736,-8.87694443826965,-9.68382113236774
0.714202255207459,-0.714202255207459,3.38226342195644,-3.38226342195644,7.93942408261853,4.06400104870398,-0.00768416602075636,-4.50022426211643,-7.49551670318533,-1.44229993920586
0.89197233243427,-0.89197233243427,-0.171550921341091,0.171550921341091,10.6599692583039,4.97210201417982,-0.589688529998057,-6.06228640264624,-8.98009633983937,-10.8777975592453
0.00156080210082505,-0.00156080210082505,4.53394874712733,-4.53394874712733,3.74082080701224,1.99752424150317,-0.0912199925379252,-1.77281687864474,-3.87430817733274,1.38594547500138
-0.359483063753799,0.359483063753799,1.01453183116595,-1.01453183116595,0.337736311625185,0.200871396412032,-0.230632910362889,-0.0880475705527844,-0.219927227121543,1.62401122038538
-0.371168963722055,0.371168963722055,4.5302332382909,-4.5302332382909,2.56057097905003,1.0434622042915,0.383584605348924,-1.07977529510754,-2.90784249358292,0.368180857840075
-0.145440858024892,0.145440858024892,0.174701649030668,-0.174701649030668,0.0573160664631627,-0.125908834192855,0.595549964807809,-0.226125740034276,-0.300831457043841,-7.57549509182826
-0.173313310400459,0.173313310400459,-0.737060171784876,0.737060171784876,0.470279486885185,-0.503781608857682,0.784664124573319,-0.478461224891025,-0.272700777709796,2.78498026997492
0.390179580833475,-0.390179580833475,0.00374164528114708,-0.00374164528114708,2.34220126528586,0.781391544067491,-0.922280574323037,-0.51846434142622,-1.68284789360409,-6.53014255098371
0.402659624877643,-0.402659624877643,0.510679183574396,-0.510679183574396,8.02476518161113,3.08839483536104,-0.383506606741003,-4.43203631056404,-6.29761709966713,0.0270526349244401
-0.252316268390808,0.252316268390808,1.82030878185463,-1.82030878185463,0.092955598032373,-0.238961542537037,-0.534894444464632,0.497156694683892,0.183743694285404,-0.539726435687874
1.15790889741304,-1.15790889741304,1.88011288342824,-1.88011288342824,5.85813062196631,3.25003608263703,-0.0479994641607354,-3.18284275919442,-5.87732448124818,-11.7235745850616
0.645584125264377,-0.645584125264377,3.17508940612955,-3.17508940612955,6.39724611547003,3.46693577448674,-0.0053812545101894,-3.50098241759063,-6.35781821785595,-10.3972159485885
0.0261907317538779,-0.0261907317538779,3.87719074357224,-3.87719074357224,5.62323596222205,2.65723604044408,-0.335879101378887,-2.77976433395581,-5.16482856733143,0.900432196672383
0.945134403714672,-0.945134403714672,-0.209122191390942,0.209122191390942,10.7092639577275,4.94818408928876,-0.428166748214934,-6.26870597801964,-8.96057532078169,-10.1164328740641
0.0656609121951479,-0.0656609121951479,-0.669108285266584,0.669108285266584,1.35726251569192,1.25615309829858,0.0950952924939552,-1.07917089519458,-1.62934001128987,-9.37178834928767
0.674662828135313,-0.674662828135313,3.1100490947961,-3.1100490947961,2.64044247314864,1.35333858839928,0.0507418830399495,-1.32756829001901,-2.71695465456886,-8.24675876983767
0.267036993543661,-0.267036993543661,-0.215208034191043,0.215208034191043,1.2329034835783,0.364418381098731,-0.128712278071363,-0.53917155331131,-0.929438033294362,-7.82903348084489
0.632726941437528,-0.632726941437528,0.99018266212424,-0.99018266212424,10.6554544323921,5.12942077766438,-0.600350511529498,-6.14298797295281,-9.0415367255742,-9.69225967804121
-0.192511300076286,0.192511300076286,0.346748041365747,-0.346748041365747,0.814902404894335,0.0960709220448445,0.994908412387903,-0.975704412331352,-0.930177326995732,-7.3724362834777
1.42925415446227,-1.42925415446227,0.708840205034741,-0.708840205034741,5.36412808032456,2.68146538351322,0.123147272337255,-3.10915511402621,-5.05958562214883,-10.4899883626342
-0.618701878981297,0.618701878981297,3.17470913710249,-3.17470913710249,1.93286083558423,1.41982116585116,0.0703556028021779,-0.870916706984619,-2.55212089725295,-7.26458097563916
0.656130470531495,-0.656130470531495,0.390442587435888,-0.390442587435888,5.03372493226103,1.3256508991514,-0.460219454522244,-2.65403595603678,-3.24512042085341,7.24833031205197
0.143507554185719,-0.143507554185719,0.719124845779011,-0.719124845779011,9.49070805672346,4.34282394997508,-0.36497206032254,-5.40698110026845,-8.06157884610756,-9.04653377405238
1.11708700031879,-1.11708700031879,-0.0510758340581532,0.0510758340581532,11.4198491340113,5.17938900310512,-0.513265046825612,-6.59763096511891,-9.48834212517185,-10.3648294433099
1.05012018552629,-1.05012018552629,-0.098359152192191,0.098359152192191,10.4090929357041,4.79575451484208,-0.45896990796507,-6.03670562442924,-8.70917191815192,-10.3138200762431
0.179702969260579,-0.179702969260579,4.11556531750473,-4.11556531750473,4.03939126981748,1.7675382071444,-0.0665935150570717,-1.75210542744975,-3.98823053445505,-2.17302690556677
0.994111064775905,-0.994111064775905,-0.105714350992961,0.105714350992961,10.7635535743493,4.79034256965281,-0.501788671396859,-6.29349151740582,-8.75861595519938,-10.4172358099207
0.999578806015833,-0.999578806015833,-0.13403736010995,0.13403736010995,10.8761389327115,5.01497802324791,-0.592120955492992,-6.21551064238067,-9.08348535808575,-9.99061575197781
1.04769460544582,-1.04769460544582,-0.096486642530268,0.096486642530268,10.4129091001928,4.69074452010305,-0.541491161838238,-5.88901477960647,-8.67314767885112,-10.8380013398042
